COURSE,YEAR,INTEGRANTES
Introdução à Antropologia,2005,['Rosângela Pereira de Tugny']
Pensamento musical e serialismo,2003,['Rosângela Pereira de Tugny']
Culturas musicais indígenas e patromônio imaterial,2006,['Rosângela Pereira de Tugny']
Laboratório Intercultural do projeto Culturas Indígenas na UFMG,2002,['Rosângela Pereira de Tugny']
"Dimensões das culturas indígenas. Arte, língua e política cultural: A música indígena",2010,['Rosângela Pereira de Tugny']
