TITLE,YEAR,DOI,LANG,JOURNAL,QUALIS,ISSN,AUTHOR,ORDER,ORDER_OK,JCR
KR-delay interval effects in acquisition of serial skills of different compability,2006,,Inglês,Journal of Human Movement Studies,XX,0306-7297,"['Lenadro', 'Guilherme Menezes Lage', 'Márcio', 'Herbert Ugrinowitsch', 'Rodolfo Benda']","['1', '2', '3', '4', '5']",['2'],-99
Efeitos da freqüência relativa e intervalo de atraso de conhecimento de resultados (CR) na aquisição de habilidades motoras,2006,,Português,Brazilian Journal of Motor Behavior,C,1980-5586,"['Lenadro', 'Alessandro Teodoro Bruzi', 'Guilherme Menezes Lage', 'João Vítor Alves', 'Herbert Ugrinowitsch', 'Rodolfo Benda']","['1', '2', '3', '4', '5', '6']",['3'],-99
Análise dos padrões fundamentais de movimento em crianças de 3 a 8 anos de idade,2006,,Português,Revista Motricidade,B2,1646-107X,"['Camila Ribeiro', 'Larissa Betânia', 'Adriana Cavalcante', 'Guilherme Menezes Lage', 'Luisinho', 'Herbert Ugrinowitsch', 'Rodolfo Benda']","['1', '2', '3', '4', '5', '6', '7']",['4'],-99
Visual and tactile information in the double-bass intonation control,2007,,Inglês,Motor Control,B1,1087-1640,"['Guilherme Menezes Lage', 'Fausto', 'Maurílio Nunes Vieira', 'J barreiros']","['1', '2', '3', '4']",['1'],1.302
The combination of practice schedules: effects on relative and absolute dimensions of the task,2007,,Inglês,Journal of Human Movement Studies,XX,0306-7297,"['Guilherme Menezes Lage', 'Michela Abreu', 'fernanda Santos Oliveira', 'Lenadro', 'Herbert Ugrinowitsch', 'Rodolfo Benda']","['1', '2', '3', '4', '5', '6']",['1'],-99
Análise da assimetria nos padrões fundamentais arremessar e chutar em crianças,2006,,Português,Revista Portuguesa de Ciências do Desporto,B3,1645-0523,"['Ilca', 'Guilherme Menezes Lage', 'Adriana Cavalcante', 'Herbert Ugrinowitsch', 'Rodolfo Benda']","['1', '2', '3', '4', '5']",['2'],-99
O efeito da interferência contextual: manipulação de programas motores e parâmetros em tarefas seriadas de posicionamento,2006,,Português,Revista Brasileira de Educação Física e Esporte,B3,1807-5509,"['Alexandro Barbosa da Silva', 'Guilherme Menezes Lage', 'Wesley Rodrigo Gonçalves', 'Herbert Ugrinowitsch', 'Rodolfo Benda']","['1', '2', '3', '4', '5']",['2'],-99
Aplicação de pistas visuais e táteis no controle da afinação em uma obra virtuosística para contrabaixo,2007,,Português,ICTUS (PPGMUS/UFBA),XX,1516-2737,"['Fausto', 'Guilherme Menezes Lage', 'Maurílio Nunes Vieira', 'J barreiros']","['1', '2', '3', '4']",['2'],-99
Assimetrias Manuais e Complexidade da Tarefa em Habilidades de Apontamento,2008,,Português,Revista Portuguesa de Ciências do Desporto,B3,1645-0523,"['Guilherme Menezes Lage', 'Livia', 'Maíra', 'Danilo', 'David', 'Robledão', 'Herbert Ugrinowitsch', 'Rodolfo Benda']","['1', '2', '3', '4', '5', '6', '7', '8']",['1'],-99
Análise do Equilíbrio Dinâmico em Crianças,2008,,Português,Revista Mineira de Educação Física,XX,0104-8031,"['Marilda Vieira', 'Gilmar dos Santos Andrade', 'Erick Godinho Silva', 'Siomara Aparecida Silva', 'Herbert Ugrinowitsch', 'Rodolfo Benda', 'Guilherme Menezes Lage']","['1', '2', '3', '4', '5', '6', '7']",['7'],-99
Efeitos de diferentes proporções de prática constante e aleatória na aquisição de habilidades motoras,2009,,Português,Revista Brasileira de Educação Física e Esporte,B3,1807-5509,"['Renata Câmara', 'Guilherme Menezes Lage', 'Herbert Ugrinowitsch', 'Rodolfo Benda']","['1', '2', '3', '4']",['2'],-99
Atividade física e desempenho em tarefas de funções executivas em idosos saudáveis: dados preliminares,2010,,Português,Revista de Psiquiatria Clínica (USP. Impresso),XX,0101-6083,"['Andreza', 'Leandro Diniz', 'Daniel Fuentes', 'Humberto Correa', 'Guilherme Menezes Lage']","['1', '2', '3', '4', '5']",['5'],-99
Neuropsychological assessment of the decision making process in children and adolescents: an integrative review of the literature,2011,,Inglês,Revista de Psiquiatria Clínica (USP. Impresso),XX,0101-6083,"['Fernanda Gomes da Mata', 'Fernando', 'Guilherme Menezes Lage', 'Paulo Moraes', 'Paulo Mattos', 'Daniel Fuentes', 'Humberto Correa', 'Leandro Diniz']","['1', '2', '3', '4', '5', '6', '7', '8']",['3'],-99
Impulsivity and the 5-HTTLPR polymorphism in a non-clinical sample,2011,,Inglês,Plos One,A1,1932-6203,"['Guilherme Menezes Lage', 'Leandro Diniz', 'Lorena', 'Marisa Antonini', 'Suzana', 'Humberto Correa']","['1', '2', '3', '4', '5', '6']",['1'],2.776
Correlations between impulsivity and technical performance in handball female athletes,2011,,Inglês,Psychology,B3,2152-7180,"['Guilherme Menezes Lage', 'Livia', 'GAbriela', 'Ingrid Lobo', 'Marcus Gomes Vieira', 'João Vinicius Salgado', 'Daniel Fuentes', 'Leandro Diniz']","['1', '2', '3', '4', '5', '6', '7', '8']",['1'],-99
Correlação entre as dimensões da impulsividade e o controle em uma tarefa motora de timing,2012,,Português,Brazilian Journal of Motor Behavior,C,1980-5586,"['Guilherme Menezes Lage', 'Leandro Diniz', 'João Vítor Alves', 'Cristiano Gomes', 'Maicon Rodrigues Albuquerque', 'Humberto Correa']","['1', '2', '3', '4', '5', '6']",['1'],-99
Relative age effect in Olympic Taekwondo athletes,2012,,Português,Perceptual and Motor Skills,B2,0031-5125,"['Maicon Rodrigues Albuquerque', 'Guilherme Menezes Lage', 'Varley Costa', 'Renato Melo Ferreira', 'Eduardo Penna', 'Luiz Carlos Moraes', 'Leandro Diniz']","['1', '2', '3', '4', '5', '6', '7']",['2'],-99
Efeitos dos intervalos de tempo de apresentação de conhecimento de resultados (CR) na aquisição de habilidades motoras,2011,,Português,Revista Brasileira de Educação Física e Esporte (Impresso),B3,1807-5509,"['Márcio', 'Herbert Ugrinowitsch', 'Guilherme Menezes Lage', 'Rodolfo Benda']","['1', '2', '3', '4']",['3'],-99
O efeito da interferência contextual na aprendizagem motora: contribuições científicas após três décadas da publicação do primeiro artigo,2011,,Português,Revista Brasileira de Ciência e Movimento,B3,0103-1716,"['Guilherme Menezes Lage', 'João Vítor Alves', 'Maicon Rodrigues Albuquerque', 'Rodolfo Benda', 'Herbert Ugrinowitsch']","['1', '2', '3', '4', '5']",['1'],-99
Efeito da idade relativa em medalhistas olímpicos de taekwondo,2012,,Português,Revista Mineira de Educacao Fisica (UFV),XX,0104-8031,"['Maicon Rodrigues Albuquerque', 'Guilherme Menezes Lage', 'Varley Costa', 'Israel Teoldo da Costa', 'Leandro Diniz']","['1', '2', '3', '4', '5']",['2'],-99
Efeitos da demonstração tátil-cinestésica na aprendizagem do golpe tai otoshi do judô em indivíduos com deficiência visual: dados preliminares,2011,,Português,Revista Mineira de Educacao Fisica (UFV),XX,0104-8031,"['João Roberto Ventura de Oliveira', 'Marcelo de Melo Mendes', 'Guilherme Menezes Lage']","['1', '2', '3']",['3'],-99
A kinematic analysis of manual aiming control on euthymic bipolar disorder,2013,10.1016/j.psychres.2012.09.046,Inglês,Psychiatry Research (Print),A4,0165-1781,"['Guilherme Menezes Lage', 'Leandro Diniz', 'Fernando Neves S', 'Livia', 'Alexandre Valentini', 'Humberto Correa']","['1', '2', '3', '4', '5', '6']",['1'],-99
What role do executive functions play in the etiology of behavioral and psychological symptoms of dementia? An integrative review,2012,,Português,Acta Neuropsychologica,XX,1730-7503,"['Lafaiete Moreira', 'Guilherme Menezes Lage', 'Gabriel Coutinho', 'Tiago Couto', 'Maria Aparecida Bicalho', 'Humberto Correa', 'Rodrigo Nicolato', 'Leandro Diniz']","['1', '2', '3', '4', '5', '6', '7', '8']",['2'],-99
A book review_ Impulsivity: the behavioral and neurological science of discounting (2010),2013,,Inglês,Clinical Neuropsychiatry: journal of treatments evaluation,A2,1724-4935,['Guilherme Menezes Lage'],['1'],['1'],-99
Association between the Catechol O-Methyltransferase (COMT) Val158met Polymorphism and Different Dimensions of Impulsivity,2013,10.1371/journal.pone.0073509,Inglês,Plos One,A1,1932-6203,"['Leandro Diniz', 'Guilherme Menezes Lage', 'Simone Becho Campos', 'Jonas Jardim de Paula', 'Marco Aurélio Romano-Silva', 'Débora Marques Miranda', 'Humberto Correa']","['1', '2', '3', '4', '5', '6', '7']",['2'],2.776
Relative age effect in Olympic Judo athletes: A weight category analysis,2013,10.1016/j.scispo.2012.09.004,Inglês,Science &amp; Sports,B2,0765-1597,"['ALBUQUERQUE, M.R.', 'Vinicius Tavares', 'Guilherme Menezes Lage', 'DE PAULA, J.J.', 'DA COSTA, I.T.', 'Leandro Diniz']","['1', '2', '3', '4', '5', '6']",['3'],-99
Dimensions of impulsivity and gender in a non-clinical sample,2013,,Português,Perceptual and Motor Skills,B2,0031-5125,"['Guilherme Menezes Lage', 'Maicon Rodrigues Albuquerque', 'Humberto Correa', 'Daniel Fuentes', 'Leandro Diniz']","['1', '2', '3', '4', '5']",['1'],-99
Sensorimotor performance in euthymic bipolar disorder: the mpraxis (PennCNP) analysis,2014,,Português,Revista Brasileira de Psiquiatria (São Paulo. 1999. Impresso),XX,1516-4446,"['Maila de Castro Neves', 'Maicon Rodrigues Albuquerque', 'Fernando Neves S', 'Guilherme Menezes Lage', 'Leandro Diniz', 'Rodrigo Nicolato', 'Humberto Correa']","['1', '2', '3', '4', '5', '6', '7']",['4'],2.44
Corporal artistic training influence attention: a pilot study,2014,,Português,Perceptual and Motor Skills,B2,0031-5125,"['Mônica Ribeiro', 'Lima', 'Leandro Diniz', 'Guilherme Menezes Lage', 'Lucia Gouvêa Pimentel', 'Antonio Lucio Teixeira']","['1', '2', '3', '4', '5', '6']",['4'],-99
A kinematic analysis of the association between impulsivity and manual aiming control,2012,10.1016/j.humov.2011.08.008,Inglês,Human Movement Science (Print),A3,0167-9457,"['Guilherme Menezes Lage', 'MALLOY-DINIZ, LEANDRO FERNANDES', 'NEVES, FERNANDO SILVA', 'DE MORAES, PAULO HENRIQUE PAIVA', 'CORRÊA, HUMBERTO']","['1', '2', '3', '4', '5']",['1'],-99
Transition I efficiency and victory  in volleyball matches,2014,,Português,Motriz : Revista de Educação Física (Online),B1,1980-6574,"['Herbert Ugrinowitsch', 'Guilherme Menezes Lage', 'Suziane P. dos Santos-Naves', 'Leandro Nogueira Dutra', 'Alessandra Aguillar Coca Ugrinowitsch', 'Rodolfo Benda']","['1', '2', '3', '4', '5', '6']",['2'],-99
Weight categories do not prevent athletes from Relative Age Effect: an analysis of Olympic Games wrestlers,2014,,Português,Archives of Budo,A3,1643-8698,"['ALBUQUERQUE, M.R.', 'Varley Costa', 'Larissa Oliveira Faria', 'Mariana Calábria Lopes', 'Guilherme Menezes Lage', 'Dariusz Sledziewski', 'lezek', 'Emerson Franchini']","['1', '2', '3', '4', '5', '6', '7', '8']",['5'],1.551
Association between the Catechol-O-Methyltransferase (COMT) Val158Met Polymorphism and Manual Aiming Control in Healthy Subjects,2014,10.1371/journal.pone.0099698,Inglês,PLoS One,A1,1932-6203,"['Guilherme Menezes Lage', 'Débora Marques Miranda', 'Marco Aurélio Romano-Silva', 'Simone Becho Campos', 'Maicon Rodrigues Albuquerque', 'Humberto Correa', 'Leandro Diniz']","['1', '2', '3', '4', '5', '6', '7']",['1'],2.776
The effects of knowledge of results frequency on the learning of generalized motor program and parameter under conditions of constant practice,2014,,Português,Perceptual and Motor Skills,B2,0031-5125,"['Maicon Rodrigues Albuquerque', 'Herbert Ugrinowitsch', 'Guilherme Menezes Lage', 'Umberto C Correa', 'Rodolfo Benda']","['1', '2', '3', '4', '5']",['3'],-99
Nancy de Bertram Turetzky: Cinesiologia e Prática Deliberada da Técnica Estendida Arco + Pizz. no Contrabaixo,2014,,Português,Música Hodie,A1,1676-3939,"['Fausto', 'Leonardo Lopes', 'Guilherme Menezes Lage']","['1', '2', '3']",['3'],-99
The relative age effect in combat sports: an analysis of olympic  judo athletes: 1964?2012,2015,,Inglês,Perceptual and Motor Skills,B2,0031-5125,"['Maicon Rodrigues Albuquerque', 'Emerson Franchini', 'Guilherme Menezes Lage', 'Varley Costa', 'Israel Teoldo da Costa', 'Leandro Diniz']","['1', '2', '3', '4', '5', '6']",['3'],-99
Repetition and variation in motor practice: a review of neural correlates,2015,,Português,Neuroscience and Biobehavioral Reviews,A1,0149-7634,"['Guilherme Menezes Lage', 'Herbert Ugrinowitsch', 'Tercio Apolinário de Souza', 'Márcio', 'Maicon Rodrigues Albuquerque', 'Rodolfo Benda']","['1', '2', '3', '4', '5', '6']",['1'],-99
Thin Bandwidth Knowledge of Results (KR) Improves Performance Consistency on Motor Skill Acquisition,2015,,Português,American Journal of Sports Science,XX,2330-8540,"['Aline Horta Miguel Junqueira', 'Rodolfo Benda', 'Suziane P. dos Santos-Naves', 'Guilherme Menezes Lage', 'Márcio', 'Maria Flávia S.P.', 'Herbert Ugrinowitsch']","['1', '2', '3', '4', '5', '6', '7']",['4'],-99
"The primary motor cortex is associated with learning the absolute, but not relative, timing dimension of a task: A tDCS study",2016,10.1016/j.physbeh.2016.03.025,Inglês,PHYSIOLOGY &amp; BEHAVIOR,A2,0031-9384,"['APOLINÁRIO-SOUZA, TÉRCIO', 'ROMANO-SILVA, MARCO AURÉLIO', 'DE MIRANDA, DÉBORA MARQUES', 'MALLOY-DINIZ, LEANDRO FERNANDES', 'BENDA, RODOLFO NOVELLINO', 'UGRINOWITSCH, HERBERT', 'Guilherme Menezes Lage']","['1', '2', '3', '4', '5', '6', '7']",['7'],-99
EFEITO DA COMBINAÇÃO DE DIFERENTES ESTRUTURAS DE PRÁTICA NA AQUISIÇÃO DE HABILIDADES MOTORAS,2014,,Português,Revista Brasileira de Ciências do Esporte,B2,0101-3289,"['Marcelo Silva Januário', 'Herbert Ugrinowitsch', 'Guilherme Menezes Lage', 'Márcio', 'Rodolfo Benda']","['1', '2', '3', '4', '5']",['3'],-99
Impairment of fine motor dexterity in mild cognitive impairment and Alzheimer?s disease dementia: association with activities of daily living,2016,10.1590/1516-4446-2015-1874,Inglês,Revista Brasileira de Psiquiatria (Sao Paulo.1999.Impresso),B1,1809-452X,"['DE PAULA, JONAS J.', 'ALBUQUERQUE, MAICON R.', 'Guilherme Menezes Lage', 'BICALHO, MARIA A.', 'ROMANO-SILVA, MARCO A.', 'MALLOY-DINIZ, LEANDRO F.']","['1', '2', '3', '4', '5', '6']",['3'],2.44
Uma análise do desenvolvimento motor de crianças com  transtorno do déficit de atenção e hiperatividade (TDAH),2017,,Português,REVISTA EDUCAÇÃO ESPECIAL,A2,1984-686X,"['Lidiane Aparecida Fernandes', 'Débora Marques Miranda', 'Patrick Costa Ribeiro-Silva', 'Deyliane  Aparecida Pereira', 'Mayndra Giusti Salvador', 'Guilherme Menezes Lage']","['1', '2', '3', '4', '5', '6']",['6'],-99
Influence of COMT Val158Met polymorphism on emotional decision-making: a sex-dependent relationship?,2016,10.1016/j.psychres.2016.10.073,Inglês,Psychiatry Research (Print),A4,0165-1781,"['Daniele Souza Costa', 'Antoine Bechara', 'Jonas Jardim de Paula', 'Marco Aurélio Romano-Silva', 'Humberto Correa', 'Guilherme Menezes Lage', 'Débora Marques Miranda', 'Leandro Diniz']","['1', '2', '3', '4', '5', '6', '7', '8']",['6'],-99
The effect of constant practice in transfer tests,2017,10.1590/s1980-6574201700010004,Inglês,Motriz : Revista de Educação Física (Online),B1,1980-6574,"['Guilherme Menezes Lage', 'Tercio Apolinário de Souza', 'Maicon Rodrigues Albuquerque', 'Leonardo Portes', 'Marcelo Silva Januário', 'Márcio', 'Herbert Ugrinowitsch']","['1', '2', '3', '4', '5', '6', '7']",['1'],-99
Aumento gradual da variabilidade de prática: efeito na aprendizagem da estrutura e na parametrização da habilidade,2016,10.1590/1807-55092016000300769,Inglês,Revista Brasileira de Educacao Fisica e Esporte,XX,1981-4690,"['JANUÁRIO, MARCELO SILVA', 'UGRINOWITSCH, HERBERT', 'Guilherme Menezes Lage', 'VIEIRA, MÁRCIO', 'BENDA, RODOLFO NOVELLINO']","['1', '2', '3', '4', '5']",['3'],-99
Can Eye Fixation During the Grooved Pegboard Test Distinguish Between Planning and Online Correction?,2016,10.1177/0031512516685000,Português,Perceptual and Motor Skills,B2,0031-5125,"['Maicon Rodrigues Albuquerque', 'Leandro Diniz', 'Marco Aurélio Romano-Silva', 'Jonas Jardim de Paula', 'Maila de Castro Neves', 'Guilherme Menezes Lage']","['1', '2', '3', '4', '5', '6']",['6'],-99
A influência de plateia sobre o desempenho sensoriomotor de estudantes universitários,2017,,Português,Journal of Physical Education,B2,2448-2455,"['Simara Regina de Oliveira Ribeiro', 'Cristiane Alves Martins', 'Lidiane Aparecida Fernandes', 'João Roberto Ventura de Oliveira', 'Tercio Apolinário de Souza', 'Guilherme Menezes Lage']","['1', '2', '3', '4', '5', '6']",['6'],-99
Aplicação da Estimulação Transcraniana por Corrente Contínua na melhoria do desempenho manual,2017,,Português,REVISTA PORTUGUESA DE CIÊNCIAS DO DESPORTO,B3,1645-0523,"['Lidiane Aparecida Fernandes', 'Tercio Apolinário de Souza', 'João Roberto Ventura de Oliveira', 'Simara Regina de Oliveira Ribeiro', 'Guilherme Menezes Lage']","['1', '2', '3', '4', '5']",['5'],-99
Conhecimento dos professores/alunos de educação física sobre o autismo,2016,,Português,REVISTA DA ASSOCIAÇÃO BRASILEIRA DE ATIVIDADE MOTORA ADAPTADA,C,2359-2974,"['Lívia Penido Alípio', 'Lidiane Aparecida Fernandes', 'Maicon Rodrigues Albuquerque', 'Herbert Ugrinowitsch', 'Guilherme Menezes Lage']","['1', '2', '3', '4', '5']",['5'],-99
TRANSCRANIAL DIRECT CURRENT STIMULATION AND MANUAL ASYMMETRIES: THE EFFECT OF THE STIMULATION ON THE MANUAL DEXTERITY,2017,10.4025/jphyseduc.v28i1.2837,Português,Journal of Physical Education,B2,2448-2455,"['Mayndra Giusti Salvador', 'Herbert Ugrinowitsch', 'Marco Aurélio Romano-Silva', 'Débora Marques Miranda', 'Tercio Apolinário de Souza', 'Guilherme Menezes Lage']","['1', '2', '3', '4', '5', '6']",['6'],-99
VISUAL SEARCH AND DECISION-MAKING OF VOLLEYBALL COACHES,2018,,Português,Journal of Physical Education,B2,2448-2455,"['Gustavo De Conti Costa', 'Henrique de Oliveira Castro', 'Isabel  Maria Ribeiro Mesquita', 'José Afonso', 'Guilherme Menezes Lage', 'Pablo Juan Greco']","['1', '2', '3', '4', '5', '6']",['5'],-99
Difficult Group Goal Improves Serve Reception of Experienced Volleyball Players,2017,,Português,JOURNAL OF HUMAN SPORT AND EXERCISE,B2,1988-5202,"['Leandro Nogueira Dutra', 'Rodolfo Benda', 'Guilherme Menezes Lage', 'Herbert Ugrinowitsch']","['1', '2', '3', '4']",['3'],-99
Constant-blocked practice: variation of parameters improves motor skill acquisition,2017,10.1590/S1980-6574201700030026,Português,Motriz,B1,1980-6574,"['Cíntia de Oliveira Matos', 'Guilherme Menezes Lage', 'Bruno Roberto Santos', 'Márcio', 'Herbert Ugrinowitsch']","['1', '2', '3', '4', '5']",['2'],-99
Comparison between manual aiming control and sex in different task constraints,2018,10.1590/s1980-6574201700030029,Português,Motriz,B1,1980-6574,"['Lidiane Aparecida Fernandes', 'Herbert Ugrinowitsch', 'João Roberto Ventura de Oliveira', 'Mayndra Giusti Salvador', 'Lucas Eduardo Antunes Bicalho', 'Guilherme Menezes Lage']","['1', '2', '3', '4', '5', '6']",['6'],-99
The level of performance stabilization influences motor adaptation on an isometric force control task,2017,,Português,PLoS One,A1,1932-6203,"['Suziane P. dos Santos-Naves', 'Rodolfo Benda', 'Crislaine Couto', 'Carlos Eduardo Campos', 'André Gustavo Andrade', 'Guilherme Menezes Lage', 'Herbert Ugrinowitsch']","['1', '2', '3', '4', '5', '6', '7']",['6'],2.776
Task engagement and mental workload involved in variation and repetition of a motor skill,2017,10.1038/s41598-017-15343-3,Inglês,Scientific Reports,A2,2045-2322,"['Natália Lelis Torres', 'Herbert Ugrinowitsch', 'Tercio Apolinário de Souza', 'Rodolfo Benda', 'Guilherme Menezes Lage']","['1', '2', '3', '4', '5']",['5'],4.011
The level of mental workload related to the index of difficulty of the motor task and handedness,2017,,Português,BRAZILIAN JOURNAL OF MOTOR BEHAVIOR,C,1980-5586,"['Natália Lelis Torres', 'Herbert Ugrinowitsch', 'Maicon Rodrigues Albuquerque', 'Tercio Apolinário de Souza', 'Guilherme Menezes Lage']","['1', '2', '3', '4', '5']",['5'],-99
Motor control assessment of community-dwelling older adults with depressive symptoms,2017,10.1590/s1980-6574201700040005,Português,Motriz,B1,1980-6574,"['BICALHO, LUCAS EDUARDO ANTUNES', 'ALBUQUERQUE, MAICON RODRIGUES', 'PAULA, JONAS JARDIM DE', 'Guilherme Menezes Lage']","['1', '2', '3', '4']",['4'],-99
"Translation, Adaptation, and Validation of the Brazilian Version of the Dickman Impulsivity Inventory (Br-DII)",2017,10.3389/fpsyg.2017.01992,Português,Frontiers in Psychology,A1,1664-1078,"['GOMES, ÁUREA K. V.', 'DINIZ, LEANDRO F. M.', 'Guilherme Menezes Lage', 'DE MIRANDA, DÉBORA M.', 'DE PAULA, JONAS J.', 'COSTA, DANIELLE', 'ALBUQUERQUE, MAICON R.']","['1', '2', '3', '4', '5', '6', '7']",['3'],2.129
The contextual interference effect in the learning of a manual aiming task,2018,,Português,Journal of Physical Education,B2,2448-2455,"['Natália Lelis Torres', 'Herbert Ugrinowitsch', 'Tercio Apolinário de Souza', 'Guilherme Menezes Lage']","['1', '2', '3', '4']",['4'],-99
Visual behaviour and decision-making in attack situations in volleyball,2019,10.15366/rimcafd2019.75.012,Inglês,Revista Internacional de Medicina y Ciencias de la Actividad Fisica y del Deporte,B2,1577-0354,"['Henrique de Oliveira Castro', 'Gustavo De Conti Costa', 'Guilherme Menezes Lage', 'Gibson M Praça', 'Carla Fernandez-Echeverría', 'Maria P Moreno', 'Pablo Juan Greco']","['1', '2', '3', '4', '5', '6', '7']",['3'],1.031
Decision making and brain activation among volleyball coaches of varied experience,2018,10.1177/0031512518789582,Português,PERCEPTUAL AND MOTOR SKILLS,B2,0031-5125,"['Gustavo De Conti Costa', 'Henrique de Oliveira Castro', 'Isabel  Maria Ribeiro Mesquita', 'José Afonso', 'Guilherme Menezes Lage', 'Herbert Ugrinowitsch', 'Gibson M Praça', 'Pablo Juan Greco']","['1', '2', '3', '4', '5', '6', '7', '8']",['5'],-99
Cathodal tDCS of the Left Posterior Parietal Cortex Increases Proprioceptive Drift,2018,10.1080/00222895.2018.1468311,Inglês,Journal of Motor Behavior,XX,1940-1027,"['VENTURA DE OLIVEIRA, JOÃO ROBERTO', 'ROMANO-SILVA, MARCO AURÉLIO', 'UGRINOWITSCH, HERBERT', 'APOLINÁRIO-SOUZA, TÉRCIO', 'FERNANDES, LIDIANE APARECIDA', 'PARMA, JULIANA OTONI', 'Guilherme Menezes Lage']","['1', '2', '3', '4', '5', '6', '7']",['7'],1.313
Differences in motor control of an aiming task in different group ages of the elderly,2018,10.1590/s1980-657420180003e015017,Português,Motriz,B1,1980-6574,"['FIGUEIREDO, LUCAS S.', 'APOLINÁRIO-SOUZA, TÉRCIO', 'LELIS-TORRES, NATÁLIA', 'Guilherme Menezes Lage', 'UGRINOWITSCH, HERBERT']","['1', '2', '3', '4', '5']",['4'],-99
Association between the Catechol-O-Methyltransferase (COMT) Val158Met polymorphism and motor behavior in healthy adults: a study review,2018,10.1016/j.brainresbull.2018.11.002,Inglês,BRAIN RESEARCH BULLETIN,A2,0361-9230,"['DE HOLANDA MARINHO NOGUEIRA, NATHÁLYA GARDÊNIA', 'BACELAR, MARIANE FARIA BRAGA', 'DE PAULA FERREIRA, BÁRBARA', 'PARMA, JULIANA OTONI', 'Guilherme Menezes Lage']","['1', '2', '3', '4', '5']",['5'],-99
Bandwidth knowledge of results persists on motor skills acquisition,2018,10.6063/motricidade.14294,Português,MOTRICIDADE (SANTA MARIA DA FEIRA),B2,1646-107X,"['Guilherme Menezes Lage', 'CRUZ, MADSON PEREIRA', 'UGRINOWITSCH, HERBERT', 'CARVALHO, MARIA FLÁVIA SOARES PINTO', 'CATTUZZO, MARIA TERESA', 'BENDA, RODOLFO NOVELLINO']","['1', '2', '3', '4', '5', '6']",['1'],-99
