TITLE,YEAR,LANG,EDITORA,AUTHOR,ORDER,ORDER_OK
Créer un monde nouveau,2017,Francês,,"['Maria Clara Guimaraes Ferrer Carrilho', 'MASINI Caroline', 'Ljubkova, Marta']","['1', '2', '3']",['1']
Le livret invisible de 1914 (de Robert Wilson),2018,Francês,Presses de la Sorbonne Nouvelle,"['Maria Clara Guimaraes Ferrer Carrilho', 'MASINI Caroline']","['1', '2']",['1']
LA SCÈNE-PAYSAGE: penser une scénographie du regard,2018,Português,,['Maria Clara Guimaraes Ferrer Carrilho'],['1'],['1']
"Le théâtre brésilien vu par l'histoire des métiers de la scène (ensaiador, diretor, encenador). Une approche génétique des processus de création et ses modes de production",2019,Francês,Classique Garnier,"['Maria Clara Guimaraes Ferrer Carrilho', 'Fontana, Fabiana']","['1', '2']",['1']
Bom Retiro 958 metros: uni tittre qui en dit long,2016,Francês,Presses Universitaires Aix Marseille Université,['Maria Clara Guimaraes Ferrer Carrilho'],['1'],['1']
