TITLE,YEAR,LANG,EDITORA,AUTHOR,ORDER,ORDER_OK
Os Gibis de Raymundo Colares,2010,Português,Museu de Arte Moderna de São Paulo - MAM,"['Amir Brito Cadôr', 'Luiz Camilo Osório']","['1', '2']",['1']
Biblioteca,2011,Português,Pallotti,"['Michel Zózimo Rocha', 'MELIM, Regina', 'freire, cristina', 'Amir Brito Cadôr', 'SILVEIRA, Paulo', 'SANTOS, Maria Ivone dos']","['1', '2', '3', '4', '5', '6']",['4']
Arte no Cotidiano,2019,Português,Caseira,['Amir Brito Cadôr'],['1'],['1']
O livro de artista como concepção e forma,2020,Português,Editora UFSM,"['Amir Brito Cadôr', 'Johanna Drucker']","['1', '2']",['1']
A publicação como prática artística,2021,Português,Cegraf UFG,['Amir Brito Cadôr'],['1'],['1']
Poemics: poemas e comics,2021,Português,Risco Impresso,['Amir Brito Cadôr'],['1'],['1']
Do verbal ao visual em livros de artista,2013,Português,Senac,"['SILVEIRA, Paulo', 'MELIM, Regina', 'Amir Brito Cadôr']","['1', '2', '3']",['3']
