ID,FULL_NAME,LAST_NAME,CITADO,CITY,STATE,RESUME,UPDATE,ADDRESS_ENTERP,ORCID
7548404799385296,Luiz Alberto Bavaresco de Naveda,Naveda,"Naveda, Luiz;Naveda, Luiz A. B.;Naveda, Luiz Alberto Bavaresco;Luiz Naveda",Belo Horizonte,MG,"Luiz Naveda é graduado em Música (Bacharelado em Violão) pela Universidade do Estado de Minas Gerais (1995-1999), mestre em Performance Musical pela Universidade Federal de Minas Gerais (2000-2002), doutor em Ciências da Arte (Musicologia, 2006-2011) e pós-doutor pela Universidade de Gent (2011). Possui ainda formação técnica em Eletrônica (Coltec, 1991-1994).  Os campos investigação científica atual orbitam sobre as relações entre dança e música e incluem interações com os campos de  recuperação de dados musicais (MIR), análise de movimento, análise de dança, sistemas interativos, computação musical, educação musical, acústica musical e psico-acústica e preservação de acervos sonoros (ver publicações e projetos nas áreas). Tem atuado como artista a partir de um amplo espectro multidisciplinar como produções em performance musical, instalações interativas e artísticas, design sonoro, música, vídeo e interação para dança, projetos artísticos e publicitários, arquitetura em papal, cartonagem e fotografia (ver portfolio em  http://naveda.info). Nos últimos anos tem se dedicado ao estudo do gesto musical no movimento humano, dança e música, utilizando computação aplicada ao áudio musical e dados de captura de movimento. Tem se dedicado à análise de culturas musicais-coreográficas como, por exemplo, o Samba Afro-Brasileiro, além de  improvisação em dança contemporânea privilegiando abordagens cruzadas  entre música e dança. Atua como artista independente, compositor, designer de mídia e sistemas interativos e professor do ensino superior. Atuou como consultor e desenvolvedor na área de software e hardware para aplicações musicais e multimídia interativa. Desde julho de 2013 ocupa o cargo de Professor de Musicologia da Universidade do Estado de Minas Gerais (UEMG) onde atua em programas graduação, pós-graduação e extensão. Foi coordenador  (2017-19) e sub-coordenador (2020-2021)  do Programa de Pós-graduação em Artes da UEMG (http://ppgartes.uemg.br/), onde atua como professor permanente da linha de pesquisa &amp;quot;Processos de formação, mediação e recepção.&amp;quot;. É lider do Grupo de Pesquisa &amp;quot;Corpuslab&amp;quot; (http://dgp.cnpq.br/dgp/espelhogrupo/0898399761819035) http://www.corpuslab.info.",19-07-2022,Universidade do Estado de Minas Gerais,https://orcid.org/0000-0002-9788-4556
