ID,FULL_NAME,LAST_NAME,CITADO,CITY,STATE,RESUME,UPDATE,ADDRESS_ENTERP,ORCID
5447952097396899,Fabio Henrique Viana,Viana,"VIANA, Fábio Henrique",Belo Horizonte,MG,"Possui bacharelado em Música (Flauta Transversal) pela Universidade Federal de Minas Gerais (2000), diploma de flauta pelo Conservatório G. Verdi, de Milão, Itália (2003), mestrado em Música pela Universidade Federal de Minas Gerais (2005) e doutorado em História pela Universidade Federal de Minas Gerais (2011). É professor da Escola de Música e do Programa de Pós-Graduação em Práticas Musicais da Universidade do Estado de Minas Gerais.",21-07-2022,Universidade do Estado de Minas Gerais,
