COURSE,YEAR,INTEGRANTES
INICIAÇÃO À REGÊNCIA DE GRUPOS MUSICAIS,2018,['Ana Roseli Paes dos Santos']
Workshop de Canto Coral,1999,['Ana Roseli Paes dos Santos']
Ensino de instrumento de cordas: métodos coletivos,2008,['Ana Roseli Paes dos Santos']
Práticas do ensino de música,2016,['Ana Roseli Paes dos Santos']
