TITLE,YEAR,LANG,EDITORA,AUTHOR,ORDER,ORDER_OK
Corporeidade da voz: voz do ator (ISBN - 9788575823309),2007,Português,VAZIO,['Fernando Manoel Aleixo'],['1'],['1']
Práticas e Poéticas Vocais - Volume I (ISBN 9788570783608),2014,Português,VAZIO,['Fernando Manoel Aleixo'],['1'],['1']
"Ateliês em Artes Cênicas: produção, extensão e difusão cultural (ISBN: 97885707840063)",2017,Português,VAZIO,"['Fernando Manoel Aleixo', 'Narciso Laranjeira Telles da silva']","['1', '2']",['1']
"Teatro ensino, teorias e prática volume 3: processo de criação (ISBN 9788570784155)",2016,Português,VAZIO,"['Fernando Manoel Aleixo', 'Mara Lucia Leal']","['1', '2']",['1']
"Corpo-voz: revisitando temas, revisando conceitos (ISBN 9788546204397)",2016,Inglês,VAZIO,['Fernando Manoel Aleixo'],['1'],['1']
Práticas e Poéticas Vocais - volume II (ISBN:9788570784179),2016,Português,VAZIO,"['Fernando Manoel Aleixo', 'Daiane Dordete Steckert Jacobs', 'Janaina Trasel Martins']","['1', '2', '3']",['1']
