TITLE,YEAR,LANG,EDITORA,AUTHOR,ORDER,ORDER_OK
Arranjos de Música folclóricas,2005,Português,VAZIO,"['Jusamara Souza', 'Luciana Del Ben', 'Adriana Bozzetto', 'Lilia Neves Gonçalves', 'Cristiane Maria Galdino de Almeida', 'Fernanda de Assis Oliveira', 'Graciano Lorenzi', 'Karla Dias de Oliveira', 'Lélia Negrini Diniz']","['1', '2', '3', '4', '5', '6', '7', '8', '9']",['4']
Palavras que cantam,2006,Português,VAZIO,"['Jusamara Souza', 'Luciana Del Ben', 'Cíntia Thaís Morato', 'Peggy Louise Bruno Storti', 'Lilia Neves Gonçalves', 'Lélia Negrini Diniz', 'Graciano Lorenzi', 'Karla Dias de Oliveira', 'Alexandre Vieira']","['1', '2', '3', '4', '5', '6', '7', '8', '9']",['5']
Palavras que cantam,2013,Português,VAZIO,"['Jusamara Souza', 'Luciana Del Ben', 'Cintia Thais Morato', 'Peggy Louise Bruno Storti', 'Lilia Neves Gonçalves', 'Lélia Negrini Diniz', 'Graciano Lorenzi']","['1', '2', '3', '4', '5', '6', '7']",['5']
O cotidiano no cotidiano da pandemia : reflexões e experiências com a educação musical,2021,Português,VAZIO,"['Lilia Neves Gonçalves', 'Jusamara Souza', 'Ana Claudia Specht', 'Antônio Chagas Neto', 'Jaqueline Soares Marques', 'Michelle Arype Girardi Lorenzetti', 'Rosalia Trejo Leon']","['1', '2', '3', '4', '5', '6', '7']",['1']
Arranjos de músicas folclóricas,2012,Português,VAZIO,"['Jusamara Souza', 'Luciana Del Ben', 'Adriana Bozzetto', 'Lilia Neves Gonçalves', 'Cristiane Maria Galdino de Almeida', 'Fernanda de Assis Oliveira']","['1', '2', '3', '4', '5', '6']",['4']
