TITLE,YEAR,LANG,EDITORA,AUTHOR,ORDER,ORDER_OK
Composição com modelos sonoros: fundamentos e aplicações eletroacústicas (ISBN 978-85-63046-01-7),2010,Português,ANPPOM,"['Daniel Luís Barreiro', 'KELLER, Damián']","['1', '2']",['1']
Investigación y creación en música electroacústica: composición y performance con sistemas multicanales e interfaces gestuales,2017,Espanhol,Centro Mexicano para la Música y las Artes Sonoras (CMMAS),['Daniel Luís Barreiro'],['1'],['1']
Considerations on the composition of space in 8-channel acousmatic works by Flo Menezes,2022,Inglês,Flopan,['Daniel Luís Barreiro'],['1'],['1']
