ID,FULL_NAME,LAST_NAME,CITADO,CITY,STATE,RESUME,UPDATE,ADDRESS_ENTERP,ORCID
7563990293407910,Eduardo Campolina,Campolina,"LOUREIRO, E. C. V.;CAMPOLINA, EDUARDO",Belo Horizonte,MG,"Professor da Escola de Música da Universidade Federal de Minas Gerais na área de Composição do Departamento de Teoria Geral da Música desde 1990. Doutor pela Escola de Belas Artes da UFMG (2013), Mestre pela Faculdade de Educação da UFMG (2002), Diplome d'Études Approfondies (1986), Maitrise (1985) e Licence (1984) em Música pela Universite de Paris VIII, graduado em Engenharia Civil pela Universidade Federal de Minas Gerais (1978). Tem experiência na área de Artes, com ênfase em Música, atuando principalmente nos seguintes temas: composição, composição com eletrônica (música mista), contraponto barroco, violão (técnica e performance),  musica e artes plásticas, percepção musical. Desde 2019 tem como foco principal de pesquisa a área de Performance Experimental.",19-07-2022,Universidade Federal de Minas Gerais,
