ID,FULL_NAME,LAST_NAME,CITADO,CITY,STATE,RESUME,UPDATE,ADDRESS_ENTERP,ORCID
5673981788072449,Luiz Eduardo Castelões Pereira da Silva,Silva,"SILVA, L. E. C. P.;Castelões, L.;Castelões, Luiz E.;Luiz Castelões;CASTELÕES, LUIZ",Rio de Janeiro,RJ,"Compositor, professor do Depto. de Música e do PPG do Instituto de Artes e Design da UFJF desde 2009. Coordenador do COMUS - Grupo de pesquisa em composição musical da UFJF (www.ufjf.br/comus). Pós-doutorado no Birmingham Conservatoire (Inglaterra, 2015-16), Doutor em Composição (Boston University, 2009), Mestre e Bacharel em Composição (UNIRIO, 2004, 2001). Como compositor, recebeu prêmios da XIV e XXIV Bienais de música contemporânea brasileira (2001 e 2021), Rádio MEC (semifinalista do Festival 2020), Ibermúsicas (Beca para residências, 2016), Escola de Música da UFRJ (menção honrosa no Io Concurso Nacional de Composição, categoria eletroacústica, 2012), Boston University (1o lugar na BU Honors Competition, categoria 'work by living composer', piano: B. Oglice, 2007) e Festival Primeiro Plano (prêmio de Melhor Som, 2003). Estreias recentes de sua música por gupos internacionais como o East Chamber Music (Canadá, 2022), Aulos Flute Ensemble (Islândia, 2021), Roadrunner Trio (Holanda, 2020), Ensemble Linea (França, 2019), Aleph Guitar Quartet (Espanha, 2019), Ecce Ensemble (França, 2018),  Ensemble Mise-en (Coréia do Sul, 2018 e 2017), Quartetto Maurice (Itália, 2016 e 2014) e Mivos Quartet (Espanha, 2015). Artigos e capítulos publicados em português, inglês e espanhol no OM Composer's Book, Vol. 3 (2016), Sonic Ideas (2015), El oído pensante (2013), International Review of the Aesthetics and Sociology of Music (2009), entre outros. Áreas de interesse: composição musical algorítmica e música popular brasileira. URL: luizcasteloes.com",20-07-2022,Universidade Federal de Juiz de Fora,
