ID,FULL_NAME,LAST_NAME,CITADO,CITY,STATE,RESUME,UPDATE,ADDRESS_ENTERP,ORCID
9719486329750422,Sergio Freire Garcia,Garcia,"FREIRE, Sérgio;FREIRE, SÉRGIO",Belo Horizonte,MG,"Sérgio Freire é professor associado da Escola de Música da Universidade Federal de Minas Gerais, atuando nas áreas de composição, orquestração e sonologia. Desde 1998 coordena o Laboratório de Performance com Sistemas Interativos (LaPIS). É graduado em composição pela UFMG (1990), mestre em sonologia pelo Instituto de Sonologia, Haia, Holanda (1993). Possui doutorado em comunicação e semiótica pela PUC-SP (2004). Realizou estágio sandwich no Estúdio Eletrônico da Musik Akademie da Basileia, Suiça. Foi coordenador do Programa de Pós-Graduação em Música da UFMG entre 2009 e 2015. Seus principais interesses acadêmicos e artísticos estão voltados para as diferentes formas de interação entre a prática musical acústica e os novos meios tecnológicos. Suas peças musicais tem sido tocadas e premiadas no Brasil e no exterior, e seus artigos científicos são apresentados regularmente em congressos importantes dedicados à música e tecnologia.",15-06-2022,Universidade Federal de Minas Gerais,https://orcid.org/0000-0002-5072-3114
