ID,FULL_NAME,LAST_NAME,CITADO,CITY,STATE,RESUME,UPDATE,ADDRESS_ENTERP,ORCID
5707581316608650,Edite Maria Oliveira da Rocha,Rocha,"ROCHA, E. M. O.;ROCHA, Edite",Neully-sur-Marne,,"Professora Adjunta em Musicologia na Universidade Federal de Minas Gerais (UFMG), possui Licenciatura em Ensino de Música pela Universidade de Aveiro, Portugal (1999), Mestrado em Música Antiga pela Hochschule fur Alte Musik Basel, Schola Cantorum Basiliensis, Suíça (2004) com apoio do GRI-Cultura Portugal, e Doutoramento em Música pela Universidade de Aveiro (2010) com apoio da FCT, cuja tese em musicologia histórica, obteve o Prémio de Investigação Histórica D. Manuel I (2011). Líder do Centro de Estudos de Acervos Musicais Mineiros (CEAMM/CNPq), realizou pós-Doutoramento como pesquisadora integrada do Instituto de Etnomusicologia e Centro de Estudos em Música e Dança (INET-md) com o apoio da FCT, sendo atualmente colaboradora do Núcleo Caravelas de História da Música Luso-Brasileira do CESEM (Lisboa) e do Núcleo de Estudos de Música Brasileira da UFMG, mantendo paralelamente uma intensa atividade artística, com vários concertos de órgão (a solo, com ensembles e orquestra) na Europa e Brasil.",04-07-2022,Universidade Federal de Minas Gerais,https://orcid.org/0000-0001-9712-9019
