COURSE,YEAR,INTEGRANTES
Oficina ?Laboratório Coletivo Fuzuê?,2019,['Carina Maria Guimarães Moreira']
Dramaturgia em Cena: leituras dramáticas da formação do teatro brasileiro,2011,"['Carina Maria Guimarães Moreira', 'Berilo Luigi Deiró Nosella']"
Oficina ?Laboratório Coletivo Fuzuê?,2019,['Carina Maria Guimarães Moreira']
