COURSE,YEAR,INTEGRANTES
Oficina de Tratamento de Imagens em Photoshop,2010,['Theresa Christina Barbosa de Medeiros']
A voz e mediação: a produção da voz no podcast,2020,['Theresa Christina Barbosa de Medeiros']
Podcast narrativo,2020,['Theresa Christina Barbosa de Medeiros']
