TITLE,YEAR,LANG,EDITORA,AUTHOR,ORDER,ORDER_OK
A História e a constituição do sujeito surdo,2009,Português,EDUFU,['Wellington Menegaz de Paula'],['1'],['1']
Os garotos perdidos da terra do nunca: reflexões sobre um processo de drama,2018,Português,Editora CRV,['Wellington Menegaz de Paula'],['1'],['1']
"Há muito tempo, em uma terra distante",2020,Português,Paco editorial,"['JANIASKI VALE, FLÁVIA', 'Wellington Menegaz de Paula']","['1', '2']",['2']
