TITLE,YEAR,LANG,EDITORA,AUTHOR,ORDER,ORDER_OK
Conversa Pública com Eduardo Coimbra.,2011,Inglês,MAP/ Fundação Municipal de Cultura,"['Renata Marques', 'Magali Melleu Sehn']","['1', '2']",['2']
Os Dilemas da Preservação da Arte Contemporânea,2015,Bretão,Arquivo Público Mineiro,['Magali Melleu Sehn'],['1'],['1']
As contribuições de metodologias etnográficas na preservação da arte contemporânea: ênfase nas práticas coletivas,2021,Português,EDUFES,['Magali Melleu Sehn'],['1'],['1']
"The Life-Death Movement of Fruits, Tubers, and Vegetables in Nydia Negromonte?s POSTA",2022,Inglês,Getty Publications,['Magali Melleu Sehn'],['1'],['1']
When Installation Art Depends on Live Surroundings to Survive,2022,Português,Getty Publications,"['Camilla Ayla Oliveira dos Anjos', 'Magali Melleu Sehn']","['1', '2']",['2']
