ID,FULL_NAME,LAST_NAME,CITADO,CITY,STATE,RESUME,UPDATE,ADDRESS_ENTERP,ORCID
4437860296445521,Rachel Cecília de Oliveira Costa,Costa,"COSTA, Rachel;DE OLIVEIRA, R. C.;DE OLIVEIRA COSTA, R. C.;OLIVEIRA, Rachel Cecília de",João Monlevade,MG,"Rachel Cecília de Oliveira é professora da Escola de Belas Artes da Universidade Federal de Minas Gerais - UFMG e dos Programas de Pós-graduação em Artes da UFMG e da UEMG. Participou da diretoria da Associação Brasileira de Estética - ABRE - por dois mandatos e foi professora visitante na Université Paris I - Pantheon-Sorbonne. Atualmente é editora chefe da Revista Pós do Programa de Pós-graduação em Artes da UFMG e líder do grupo Experiências Descoloniais. Trabalha a pluralidade da arte contemporânea nas interseções entre filosofia, teoria, história e crítica das artes. Além disso, atua como crítica e curadora.",29-06-2022,Universidade Federal de Minas Gerais,https://orcid.org/0000-0001-6497-6465
