TITLE,YEAR,LANG,EDITORA,AUTHOR,ORDER,ORDER_OK
Artificial Cognition Systems,2006,Inglês,VAZIO,"['Angelo Conrado Loula', 'Ricardo Ribeiro Gudwin', 'Alvaro Joao Magalhaes de Queiroz']","['1', '2', '3']",['1']
Advances in Modeling Adaptive and Cognitive Systems,2010,Inglês,VAZIO,"['Angelo Conrado Loula', 'Alvaro Joao Magalhaes de Queiroz']","['1', '2']",['1']
"Computação, Cognição e Semiose",2007,Português,VAZIO,"['Alvaro Joao Magalhaes de Queiroz', 'Ricardo Ribeiro Gudwin', 'Angelo Conrado Loula']","['1', '2', '3']",['3']
