COURSE,YEAR,INTEGRANTES
Curso na Universidade Estadual do Ceará,2013,['Rodrigo Vivas Andrade']
A história da arte em Belo Horizonte e a Coleção do Museu Mineiro,2015,['Rodrigo Vivas Andrade']
