ID,FULL_NAME,LAST_NAME,CITADO,CITY,STATE,RESUME,UPDATE,ADDRESS_ENTERP,ORCID
9929558773100773,Marilene Oliveira Almeida,Almeida,"ALMEIDA, Marilene Oliveira;Almeida, Marilene Oliveira",Divinópolis,MG,"Licenciada em Normal Superior pelo Instituto Superior de Educação - ISEAT, Fundação Helena Antipoff e em Artes Plásticas pela Escola Guignard, Universidade do Estado de Minas Gerais - UEMG. Especialista em Arte, Educação e Tecnologias Contemporâneas, Universidade de Brasília - UnB. Mestre e doutora em Educação pelo Programa de Pós-Graduação em Educação: Conhecimento e Inclusão Social, da Universidade Federal de Minas Gerais - UFMG, Linha de Pesquisa Psicologia, Psicanálise e Educação, com estágio doutoral na Université de Genève, Suíça. Atua como professora pesquisadora no Museu Helena Antipoff, seção Ibirité do Centro de Pesquisa e Documentação Helena Antipoff  CDPHA desde 2011. Professora da Escola Guignard/UEMG e do Programa de Pós-graduação de Artes - PPG Artes/UEMG. Participa dos Grupos de Pesquisa Mediação em Arte e Cultura: Teorias e Práticas - UEMG, História da Psicologia e Contexto Sociocultural - UFMG e Caligrafias e Escrituras: Diálogo e intertexto no processo escritural na arte contemporânea -UFMG. Interesses de pesquisas em Ciências da Educação com ênfase no período da Escola Nova em diálogo com a contemporaneidade e com  o conceito de Educação Estética e suas possíveis interlocuções com a educação em arte no Brasil.",04-07-2022,Escola Guignard,
