TITLE,YEAR,DOI,LANG,JOURNAL,QUALIS,ISSN,AUTHOR,ORDER,ORDER_OK,JCR
Dramaturgia por Outras Vias. ISSN: 1517-7831.,2006,,Português,Memória ABRACE,NP,1517-7831,['Alex Beigui de Paiva Cavalcante'],['1'],['1'],-99
O Ator Andrógino. ISSN: 1806-406X.,2006,,Português,Territórios e Fronteiras da Cena (USP),XX,1806-406X,['Alex Beigui de Paiva Cavalcante'],['1'],['1'],-99
Teorias Adicionais do Discurso Teatral: a Apropriação como Máquina Emergencial da Cena Contemporânea. ISSN: 1517-7831.,2003,,Português,Memória ABRACE,NP,1517-7831,['Alex Beigui de Paiva Cavalcante'],['1'],['1'],-99
Teatro da Androginia: o Motivo Teatral em João Gilberto Noll. ISSN: 1517-7831.,2002,,Português,Memória ABRACE,NP,1517-7831,['Alex Beigui de Paiva Cavalcante'],['1'],['1'],-99
Uma Dramaturgia Corporal a partir de um Estudo de Michel Foucault,2002,,Português,Insight-Psicoterapia,XX,0103-9083,"['Alex Beigui de Paiva Cavalcante', 'Samir Signeu']","['1', '2']",['1'],-99
"ASPECTOS DA TEATRALIDADE- em 'Sarapalha', de Guimarães Rosa-",2000,10.17851/2317-2096.7.0.31-39,Português,ALETRIA: REVISTA DE ESTUDOS DE LITERATURA,A4,2317-2096,['Alex Beigui de Paiva Cavalcante'],['1'],['1'],-99
A Adaptação como Matriz Estética do Teatro Contemporâneo. ISSN: 1517-7831.,1999,,Português,Memória ABRACE,NP,1517-7831,['Alex Beigui de Paiva Cavalcante'],['1'],['1'],-99
Textura do Corpo Xamânico. ISSN: 1516-0173.,1998,,Português,Cadernos do GIPE-CIT (UFBA),C,1516-0173,['Alex Beigui de Paiva Cavalcante'],['1'],['1'],-99
Anima. ISSN: 1415-3203.,1999,,Português,Repertório Teatro &amp; Dança,XX,1415-3203,['Alex Beigui de Paiva Cavalcante'],['1'],['1'],-99
Androginia e Indeterminação do Sujeito em Beckett,2007,,Português,Revista Brasileira de Literatura Comparada,A1,0103-6963,['Alex Beigui de Paiva Cavalcante'],['1'],['1'],-99
"Entrte Damas, Dramas e Dunas: O Espaço-corpo do Sujeito Travestido",2008,,Português,Clio (Recife),A4,0102-4736,['Alex Beigui de Paiva Cavalcante'],['1'],['1'],-99
Entrevista com Suzana Amaral. ISSN: 1983-9197.,2008,,Português,Cadernos do LINCC,XX,1983-9197,"['Alex Beigui de Paiva Cavalcante', 'AMARAL, Suzana.']","['1', '2']",['1'],-99
Leitura e Recepção: A Teatralidade em João Gilberto Noll. ISSN: 1679-4915.,2009,,Português,Revista Científica/FAP (Curitiba. Impresso),B3,1679-4915,['Alex Beigui de Paiva Cavalcante'],['1'],['1'],-99
O Sonhador de Palavras: Poética Cênica em &amp;quot;Vau da Sarapalha&amp;quot;. ISNN: 1516-1536.,2010,,Português,Graphos (João Pessoa),A3,1516-1536,['Alex Beigui de Paiva Cavalcante'],['1'],['1'],-99
Entrevista com Nadja Turenko sobre a Mímica Corporal Dramática e o seu Processo de Criação do Espetáculo &amp;quot;Clarices&amp;quot;. ISSN: 1983-9197.,2010,,Português,Cadernos do LINCC,XX,1983-9197,"['Alex Beigui de Paiva Cavalcante', 'Nadja Turenko']","['1', '2']",['1'],-99
"Os bigodes suspensos de Hitler, Chapline Monalisa: o artista-pesquisador enquantoagente de -transgressão- na Universidade",2010,10.11606/issn.2238-3867.v10i0p221-228,Português,Revista Sala Preta Eletrônica,A3,2238-3867,['Alex Beigui de Paiva Cavalcante'],['1'],['1'],-99
Performances da leitura: memórias do leitor-espectador como insurgências da cena contemporânea. ISSN: 1517-7831.,2012,,Português,Memória ABRACE,NP,1517-7831,['Alex Beigui de Paiva Cavalcante'],['1'],['1'],-99
Guimarães Rosa ou o autor como performer. ISSN: 1807-8593.,2013,,Português,Recorte,XX,1805-8591,['Alex Beigui de Paiva Cavalcante'],['1'],['1'],-99
Dramaturgia do Imediato: o facebook e a dinâmica do diálogo virtual como forma de presentificação do sujeito no pós-drama,2014,,Português,Memória ABRACE,NP,1517-7831,['Alex Beigui de Paiva Cavalcante'],['1'],['1'],-99
"Diálogos Transversais, entrevista com Ariano Suassuna",2014,,Português,REPERTÓRIO: TEATRO &amp; DANÇA (ONLINE),A4,2175-8131,"['Alex Beigui de Paiva Cavalcante', 'Yuri Magalhães']","['1', '2']",['1'],-99
Dramaturgia em mosaico: o mito de Antígona no horizonte do provável ou para evitar a reprodução de um sentido universal dos clássicos,2015,10.20396/pita.v5i1.8641807,Português,Revista de Estudos Teatrais Pitágoras,A4,2237-387X,['Alex Beigui de Paiva Cavalcante'],['1'],['1'],-99
Jean-Jacques Lemêtre e a presença da dramaturgia sonora no processo de criação do ator,2018,10.14393/OUV23-v14n2a2018-16,Português,OUVIROUVER (ONLINE),XX,1983-1005,"['Alex Beigui de Paiva Cavalcante', 'COUTO, FLÁVIA FERNANDES']","['1', '2']",['1'],-99
A teatralidade em Clarice Lispector,2018,10.5965/1414573102112008013,Português,Urdimento (UDESC),A1,1414-5731,['Alex Beigui de Paiva Cavalcante'],['1'],['1'],-99
"O PLÁGIO INVENTIVO: REESCRITURA, REENCENAÇÃO, REMONTAGEM, RETEATRALIZAÇÃO E REPERFORMATIZAÇÃO",2019,10.22478/ufpb.2177-8841.2019v1n1.46498,Português,MORINGA - ARTES DO ESPETÁCULO (UFPB),A3,2177-8841,['Alex Beigui de Paiva Cavalcante'],['1'],['1'],-99
"A poética de Luciene Carvalho: louca, bruxa, febre terçã.",2019,,Português,Revista Desenredos,A2,2175-3903,"['Edilson Floriano Souza Serra', 'Alex Beigui de Paiva Cavalcante']","['1', '2']",['2'],-99
PERFORMANCES DA ESCRITA,2011,10.17851/2317-2096.21.1.27-36,Português,ALETRIA: REVISTA DE ESTUDOS DE LITERATURA,A4,2317-2096,['Alex Beigui de Paiva Cavalcante'],['1'],['1'],-99
As relações amorosas hipermodernas na poesia de Luciene Carvalho,2018,10.18468/letras.2017v7n4.p93-115,Português,LETRAS ESCREVE,A4,2238-8060,"['SERRA, EDILSON FLORIANO SOUZA', 'Alex Beigui de Paiva Cavalcante']","['1', '2']",['2'],-99
Entrevista com Anderson Leão,2020,,Português,Ephemera,XX,2596-0229,"['Alex Beigui de Paiva Cavalcante', 'Anderson Leão']","['1', '2']",['1'],-99
Metodologias da audiodescrição na recepção de filmes por pessoas com deficiência visual: um estudo de caso,2021,10.37390/avancacinema.2021.a231,Português,AVANCA | CINEMA,XX,2184-4682,"['Alex Beigui de Paiva Cavalcante', 'Thales Lopes']","['1', '2']",['1'],-99
"Cinema e artes cênicas no Brasil: hibridismos, agenciamentos e dispositivos dramatúrgicos",2018,,Português,Revista AVANCA/CINEMA,NP,2184-0520,['Alex Beigui de Paiva Cavalcante'],['1'],['1'],-99
O Encenador e Ator Luiz Carlos Vasconcelos. ISSN: 1983-9197.,2009,,Português,Cadernos do LINCC,XX,1983-9197,"['Alex Beigui de Paiva Cavalcante', 'VASCOLCELOS, Luiz Carlos.']","['1', '2']",['1'],-99
