INSTITUTION,YEAR_INI,YEAR_FIN,MONTH_INI,MONTH_FIN,COURSE,TYPE,DISC
Escola Movimento Musical,2001,4,4,4,,OUTRO,['piano popular']
Colégio São Vicente de Paulo,2004,12,12,12,,ENSINO-MEDIO,['Música']
Escola Stockler,2004,12,12,12,,ENSINO-MEDIO,['Música']
Boston University School of Music,2007,5,5,5,MU101A &amp; MU102A &amp;quot;Keyboard Harmony&amp;quot;,GRADUACAO,['Módulo &amp;amp;quot;Harmonia de Teclado&amp;amp;quot; dos cursos MU101A &amp;amp; MU102A']
Boston University School of Music,2007,5,5,5,MU107A e MU108A &amp;quot;Aural Skills&amp;quot;,GRADUACAO,['Percepção Musical']
Universidade Federal de Juiz de Fora,2009,,ATUAL,ATUAL,Bacharelado em música,GRADUACAO,"['Composição Musical I a VIII', 'Contraponto', 'Metodologia da pesquisa em Artes [Música]', 'Música e Tecnologia', 'Percepção Musical II', 'TAMs (Teoria e Análise Musicais) I a VI']"
Universidade Federal de Juiz de Fora,2013,,ATUAL,ATUAL,"Mestrado em Artes, Cultura e Linguagens",POS-GRADUACAO,"['Composição Algorítmica', 'Música e Interdisciplinaridade (C.A.C.)', 'Metodologia da pesquisa artística']"
