TITLE,YEAR,LANG,EDITORA,AUTHOR,ORDER,ORDER_OK
Anais do Vº simpósio Brasileiro de Computação e Música,1998,Português,VAZIO,['Mauricio Alves Loureiro'],['1'],['1']
Anais do Iº simpósio Brasileiro de Computação e Música,1994,Português,VAZIO,['Mauricio Alves Loureiro'],['1'],['1']
Na Gênese das Racionalidades Modernas: Em torno de Leon Battista Alberti,2013,Português,VAZIO,"['Carlos antonio Leite Brandão', 'Pierre Caye', 'Francesco Furlan', 'Mauricio Alves Loureiro']","['1', '2', '3', '4']",['4']
