TITLE,YEAR,LANG,EDITORA,AUTHOR,ORDER,ORDER_OK
&amp;quot;Estou louco como o diabo e não vou mais tolerar isso&amp;quot;: a realidade manipula a TV em Rede de Intrigas,2014,Português,Laços,['Christian Hugo Pelegrini'],['1'],['1']
Os sitcoms engajados dos anos 1970s: uma análise de The Mary Tyler Moore Show e All in The Family,2017,Português,Galatea USP,"['Christian Hugo Pelegrini', 'Beatriz Guarino da Silva']","['1', '2']",['1']
Aspectos do personagem no audiovisual: uma abordagem pela narratologia transmidiática,2019,Português,Editora da Universidade de Juiz de Fora,['Christian Hugo Pelegrini'],['1'],['1']
Narrativas Complexas na ficção televisiva,2015,Bretão,Insular,"['Maria Cristina Mungiolli', 'Christian Hugo Pelegrini']","['1', '2']",['2']
