ID,FULL_NAME,LAST_NAME,CITADO,CITY,STATE,RESUME,UPDATE,ADDRESS_ENTERP,ORCID
0897956176968775,Carlos Roberto Ferreira Menezes Junior,Junior,"MENEZES JÚNIOR, C. R. F.",Uberlândia,MG,"É professor efetivo do curso de graduação e pós-graduação em música da Universidade Federal de Uberlândia (UFU) atuando na área de música popular (harmonia, arranjo e história), e na área de música e novas tecnologias. Doutor em música pela ECA/USP na área de processos de criação musical. Mestre na área de inteligência artificial / computação sônica pela UFU (conclusão em julho de 2007). Pós-graduado (lato senso) no curso de especialização em música do século XX com área de concentração em  computação sônica em 2001 pela UFU. possui graduação em Música - Bacharelado em Violão pela UFU (2002), graduação em Educação Artística / Licenciatura Plena em música pela UFU (2003)  e graduação em Engenharia Mecânica pela UFU (1997). Tem experiência como professor, compositor, arranjador, violonista,  cantor e regente de coral. Atuando principalmente nos seguintes temas: musica popular, arranjo vocal, violão, canto, composição, produção musical, arranjo, computação musical, música eletroacústica. Membro do Núcleo de Música e Tecnologia (NUMUT) da UFU. Fundador e integrante do quarteto vocal VagaMundo como cantor, violonista e arranjador.",05-04-2022,Universidade Federal de Uberlândia,
