ID,FULL_NAME,LAST_NAME,CITADO,CITY,STATE,RESUME,UPDATE,ADDRESS_ENTERP,ORCID
5745792827414580,Fernando Antonio Mencarelli,Mencarelli,"MENCARELLI, F. A.;Fernando Mencarelli;Fernando Antonio Mencarelli;FA Mencarelli;F. Mencarelli",Mogi-Mirim,SP,"Professor Titular da UFMG, pesquisador CNPq e diretor teatral. Pró-Reitor de Cultura da UFMG. Doutor e mestre pela Unicamp, na área de História Social da Cultura, com trabalhos sobre a história do teatro brasileiro. Visiting Research Scholar no Graduate Center da City University of New York/CUNY, Bolsa CAPES de Estágio Senior no Exterior. Pós-Doutoramento em Teatro, no Laboratório ARIAS/CNRS-Universidade Sorbonne Nouvelle/Paris III, França (Bolsa CAPES). Professor na graduação em Teatro e na pós-graduação em Artes da Escola de Belas-Artes da UFMG. Diretor de Ação Cultural da UFMG (desde 2019). Representante da UFMG no Conselho Estadual de Política Cultural de Minas Gerais. Representante da UFMG no Conselho Municipal de Cultura de Belo Horizonte (COMUC). Coordenação do Campus Cultural UFMG em Tiradentes (2018). Foi membro do Comitê Diretor do Instituto de Estudos Avançados Transdisciplinares da UFMG. Foi membro do Comitê de Assessoramento da CAPES na área de Artes. Foi membro do Comitê de Assessoramento do CNPq na área de Artes (2013-2016). Foi Diretor adjunto da Diretoria de Ação Cultural da UFMG (2014-2015). Foi Coordenador do Programa de Pós-graduação em Artes da Escola de Belas Artes da UFMG. Foi Presidente da ABRACE - Associação Brasileira de Pesquisa e Pós-graduação em Artes Cênicas, 2006/2008. Integrou as equipes de criação do Curso de Graduação em Artes Cênicas da UFMG (1998), da Linha de Pesquisa em Artes Cênicas (2006) e da Linha de Pesquisa em Artes da Cena (2014) do Programa de Pós-graduação em Artes da UFMG. Foi membro do Conselho Curador da Fundação Municipal de Cultura de Belo Horizonte e da Comissão de Especialistas do Fundo Estadual de Cultura da Secretaria de Estado da Cultura de Minas Gerais. Atualmente é membro da equipe de pesquisadores da Maison des Sciences de L´Homme Paris Nord (Paris/França), pesquisador associado do Groupe de Recherche Théâtralité, Performativité et Effets de Presénce, da Université du Québec à Montréal (Canadá). Diretor artístico associado do Centro Internacional de Teatro Ecum (SP). Foi membro da equipe de organização da Mostra Internacional de Teatro de São Paulo (2013-2016).",13-07-2022,Universidade Federal de Minas Gerais,
