COURSE,YEAR,INTEGRANTES
Patrimônio Cultural não idade,2009,"['Cláudio Guilarduci', 'Sérgio Ayres Cardoso']"
Walter Benjamin e o Trabalho das 'Passagens',2016,"['Cláudio Guilarduci', 'Richardson Dutra da Costa Pego']"
Improvisação Teatral,2005,['Cláudio Guilarduci']
O livro como brinquedo: experiência lúdica/teatral para criação de práticas leitoras,2014,"['Cláudio Guilarduci', 'Douglas Silva Lauria', 'Luciana de Oliveira']"
